YEAR_MONTH,SECTOR_CODE,VOLUME,VALUE,WHO_ATC_CODE,MUNICIPALITY,brick_nr
202102,P,2,122.0,A10BX02,Haderslev,311
202102,P,1,530.0,A10BH01,København,100
202103,P,2,2274.0,A10BK01,København,100
202103,P,12,2948.04,A10AC01,Esbjerg,313
202103,P,7,6682.0,A10BJ06,Næstved,206
202103,P,-1,-877.8,A10AE56,Kolding,312
202103,P,43,31316.35,A10BJ06,Randers,411
202103,P,2,336.78,A10AB05,Hedensted,401
202103,P,-5,-675.0,A10AB05,Kalundborg,203
202103,P,70,1046.5,A10BA02,Holstebro,408
202103,P,31,7130.0,A10AB01,Svendborg,301
202103,P,-2,-2062.8,A10BK01,Esbjerg,313
202103,P,6,1880.79,A10BK03,Hørsholm,112
202103,P,14,850.56,A10BA02,Svendborg,301
202103,P,2,478.0,A10AB05,Lolland,209
202103,P,2,563.82,A10AB04,Randers,411
202103,P,-2,-1928.64,A10BK01,Horsens,402
202103,P,33,493.35,A10BA02,Hillerød,111
202103,P,1,1136.74,A10BK01,Hørsholm,112
202103,P,2,688.0,A10BD15,Frederiksberg,105
202103,P,7,5160.59,A10BJ05,Lolland,209
202103,P,41,840.5,A10BA02,Varde,314
202103,P,-2,-622.0,A10BD20,København,100
202103,P,5,1479.75,A10BD20,Hjørring,507
202103,P,3,718.98,A10AB01,København,100
202103,P,2,1685.66,A10BD07,Hjørring,507
202103,P,7,1813.0,A10BD07,København,100
202103,P,55,53616.2,A10BJ06,Aabenraa,308
202103,P,-1,-971.15,A10BD20,Varde,314
202103,P,-1,-311.0,A10BD20,Vordingborg,207
202103,P,6,3054.0,A10BH01,Haderslev,311
202103,P,1,1144.89,A10BK01,København,100
202103,P,-1,-178.0,A10AD05,Svendborg,301
202103,P,4,2820.0,A10AE56,Assens,303
202103,P,55,56215.09,A10BK03,Hjørring,507
202103,P,5,1749.7,A10BK01,Skive,409
202103,P,3,687.0,A10AB01,Frederikshavn,508
202103,P,6,1646.1,A10BH01,Kalundborg,203
202103,P,17,2926.5,A10AB05,Frederiksberg,105
202103,P,74,1517.0,A10BA02,Haderslev,311
202103,P,4,2975.81,A10AE56,Herning,406
202103,P,6,1029.36,A10AB06,Horsens,402
202103,P,6,2023.12,A10BD15,Roskilde,202
202103,P,9,3187.02,A10BH02,København,100
202103,P,77,73843.0,A10BJ06,Næstved,206
202103,P,12,2017.54,A10AB05,Haderslev,311
202103,P,41,13226.99,A10BK01,Randers,411
202103,P,1,1550.0,A10BJ02,Lolland,209
202103,P,2,491.34,A10AC01,Frederikssund,114
202103,P,42,30479.8,A10BJ06,Lolland,209
202103,P,15,8641.2,A10AE04,Silkeborg,405
202103,P,24,5364.0,A10AE04,Varde,314
202103,P,853,10466.09,A10BA02,Kalundborg,203
202103,P,1,319.83,A10BD08,Horsens,402
202103,P,1,240.0,A10BD07,Roskilde,202
202103,P,1,312.83,A10BH01,Næstved,206
202103,P,1,319.83,A10BD08,Kalundborg,203
202103,P,2,1930.78,A10BK01,Ballerup,115
202103,P,2,2289.76,A10BK01,Hillerød,111
202103,P,-1,-495.0,A10AD05,Kolding,312
202103,P,1,751.06,A10AE56,Svendborg,301
202103,P,1,86.0,A10BX02,Viborg,410
202103,P,17,3004.58,A10AB05,København,100
202103,P,-1,-1107.33,A10BH03,København,100
202103,S,2,618.34,A10BH05,Esbjerg,313
202103,P,1,998.64,A10BK02,Roskilde,202
202103,P,1,57.0,A10BB09,Silkeborg,405
202103,P,-1,-368.9,A10BH02,Middelfart,306
202103,P,-1,-247.71,A10BD07,København,100
202103,P,26,12201.28,A10AE06,Viborg,410
202103,P,16,14784.38,A10BH01,Holstebro,408
202103,P,2,46.0,A10BB12,Haderslev,311
202103,P,14,10724.0,A10BJ06,Herning,406
202103,P,5,1453.1,A10AB05,Hillerød,111
202103,P,1,863.22,A10BD20,Herning,406
202101,P,1,1091.79,A10BK01,Vejle,315
202101,P,62,17486.36,A10AB05,Herning,406
202101,P,1,294.07,A10AB05,Roskilde,202
202101,P,21,1452.79,A10BA02,Roskilde,202
202101,P,5,1150.0,A10AB01,Nyborg,302
202101,P,9,3038.58,A10AB05,Tønder,309
202101,P,7,5738.39,A10BJ06,Frederiksberg,105
202101,P,5,1208.98,A10BD07,Hjørring,507
202101,P,1,680.48,A10BH05,København,100
202101,P,1,70.0,A10BA02,Hjørring,507
202101,P,1,775.29,A10BD07,Vordingborg,207
202101,P,15,5457.68,A10BK01,Esbjerg,313
202101,P,2,1730.0,A10BJ05,Frederiksberg,105
202101,P,5,1327.8,A10BD08,Aabenraa,308
202101,P,19,5054.0,A10AD05,Viborg,410
202101,P,599,6067.53,A10BA02,Frederikshavn,508
202101,P,2,69.28,A10BB12,Vordingborg,207
202101,P,17,1172.83,A10BA02,Tønder,309
202101,P,21,9221.22,A10AE06,København,100
202101,P,8,6116.0,A10BJ06,Svendborg,301
202101,P,2,6950.44,A10BJ02,Glostrup,106
202101,P,2,728.96,A10BK01,Sønderborg,307
202101,P,2,592.32,A10AB05,Aabenraa,308
202101,P,1,849.0,A10BD07,Hillerød,111
202101,P,41,19682.46,A10AE04,Kalundborg,203
202101,P,2,618.6,A10AD05,København,100
202101,P,6,5757.24,A10BD08,Vejle,315
202101,P,24,10541.56,A10AE06,Hillerød,111
202101,P,244,205100.46,A10BJ06,Slagelse,204
202101,P,5,1312.05,A10AB04,København,100
202101,P,-1,-124.92,A10BB12,Ballerup,115
202101,P,0,0.0,A10BH01,Holstebro,408
202101,P,1,493.18,A10BH01,Glostrup,106
202101,P,5,7682.52,A10BJ02,Randers,411
202101,P,13,9915.0,A10BJ06,Thisted,504
202101,P,1,70.0,A10BA02,Glostrup,106
202101,P,0,0.0,A10BD08,Glostrup,106
202101,P,2,1740.0,A10BJ06,Roskilde,202
202101,P,3,1403.91,A10AE06,Sønderborg,307
202101,P,-2,-1887.94,A10BD20,Haderslev,311
202101,P,6,4685.1,A10AE56,København,100
202101,P,28,18760.0,A10BJ06,Roskilde,202
202101,P,-1,-382.71,A10AE06,Frederikshavn,508
202101,P,3,41.85,A10BA02,Hjørring,507
202101,P,8,2232.72,A10BH01,Assens,303
202101,P,1,306.19,A10BK04,Haderslev,311
202101,P,1,354.49,A10AB05,Esbjerg,313
202101,P,1,382.15,A10AE05,Tønder,309
202101,P,2,118.0,A10BB09,Varde,314
202101,P,77,1274.0,A10BA02,København,100
202101,P,-3,-685.47,A10BD08,Herning,406
202101,P,3,1330.41,A10AE06,Randers,411
202101,P,3,2301.75,A10AE56,Gentofte,109
202102,P,12,3124.2,A10AD05,Hedensted,401
202102,P,1,345.0,A10BD20,Viborg,410
202102,P,3,1049.0,A10BK01,Thisted,504
202102,P,6,3786.0,A10BJ06,Holstebro,408
202102,P,5,3825.0,A10BJ06,København,100
202102,P,11,5280.66,A10AE04,København,100
202102,P,5,3830.0,A10BJ06,Haderslev,311
202102,P,30,9791.32,A10AE04,Lolland,209
202102,P,9,9471.51,A10BK01,Vejle,315
202102,P,2,1930.78,A10BK01,Middelfart,306
202102,P,7,6780.74,A10BD20,Skive,409
202102,P,2,1431.34,A10BJ02,Esbjerg,313
202102,P,17,5255.01,A10AE04,Horsens,402
202102,P,15,5647.35,A10AE04,Hjørring,507
202102,P,-1,-469.28,A10AE06,Silkeborg,405
202102,P,2,640.58,A10BH01,Skive,409
202102,P,5,2880.4,A10AE04,Holstebro,408
202102,P,3,1015.56,A10BK03,Skive,409
202102,P,15,2579.85,A10AB05,København,100
202102,P,1,849.94,A10BJ05,Helsingør,113
202102,P,13,3432.0,A10AD05,Randers,411
202102,P,3,95.6,A10BB12,København,100
202102,P,27,7777.08,A10AE04,Frederikssund,114
202102,P,18,6188.62,A10BD20,Roskilde,202
202102,P,1,80.0,A10BB12,Skive,409
202102,P,3,2509.38,A10BD07,Frederiksberg,105
202102,P,27,6213.3,A10BD07,Næstved,206
202102,P,3,1146.45,A10AE05,København,100
202102,P,1,974.84,A10BJ06,Middelfart,306
202102,P,1,766.0,A10BJ06,Vordingborg,207
202102,P,3,930.51,A10AE04,Helsingør,113
202102,P,4,2084.56,A10BH01,Herning,406
202102,P,41,40357.85,A10BK03,Esbjerg,313
202102,P,1,87.9,A10BX02,Varde,314
202102,S,16,15597.44,A10BJ06,Kolding,312
202102,P,4,1339.2,A10BK02,Silkeborg,405
202102,P,9,3407.13,A10BH02,Helsingør,113
202102,P,40,7069.6,A10AB05,Sønderborg,307
202102,P,46,2971.4,A10BA02,København,100
202102,P,5,1699.54,A10BD08,København,100
202102,P,16,3884.0,A10AB05,Silkeborg,405
202102,P,-1,-361.96,A10BK01,København,100
202102,P,9,4320.54,A10AE04,Bornholm,101
202102,P,1,1137.0,A10BK01,Assens,303
202102,P,13,3277.74,A10AC01,København,100
202102,P,16,1271.52,A10BB12,Svendborg,301
202102,P,2,32.14,A10BA02,Gentofte,109
202102,P,6,3786.0,A10BJ06,København,100
202102,P,11,3102.0,A10AB05,København,100
202102,P,3,2610.0,A10BD08,Svendborg,301
202102,P,-3,-1093.44,A10BK01,Vordingborg,207
202102,P,2,179.9,A10BX02,København,100
202102,P,1,344.44,A10BD15,København,100
202102,P,-4,-1711.64,A10BH01,Næstved,206
202102,P,2,22.0,A10BA02,Ringsted,205
202102,P,7,2387.0,A10BK01,Sønderborg,307
202102,P,1,1734.86,A10BJ02,Gentofte,109
202102,P,1134,9849.0,A10BA02,København,100
202102,S,6,5849.04,A10BJ06,Kolding,312
202102,P,98,2021.62,A10BA02,Aabenraa,308
202102,P,3,929.54,A10BD20,København,100
202102,P,6,6473.46,A10BD15,Ballerup,115
202102,P,-2,-1689.48,A10BH03,Lolland,209
202102,P,1,176.1,A10AB04,Aabenraa,308
202102,P,10,1658.9,A10AB05,Hørsholm,112
202102,P,10,7650.0,A10BJ06,Kolding,312
202102,P,1,239.66,A10AB01,Thisted,504
202102,P,2,616.62,A10BD15,Esbjerg,313
202102,P,-2,-1689.48,A10BH03,Assens,303
202004,P,19,6818.39,A10AE04,Nyborg,302
202004,P,75,47865.0,A10BJ06,Bornholm,101
202004,P,7,1874.46,A10AC01,Slagelse,204
202004,P,9,3410.96,A10AE04,Næstved,206
202004,P,3,3156.99,A10BJ02,Hjørring,507
202004,P,5,3827.15,A10BD08,Holstebro,408
202004,P,7,2438.66,A10BK03,Thisted,504
202004,P,2,2097.9,A10BD20,Skive,409
202004,P,-5,-1322.0,A10AB05,Holstebro,408
202004,P,1,294.07,A10AB05,Aabenraa,308
202004,P,-1,-15.9,A10BB12,Kolding,312
202004,P,5,208.25,A10BA02,Hedensted,401
202004,P,18,220.0,A10BA02,København,100
202004,P,8,2316.54,A10BH01,Kolding,312
202004,P,23,8012.74,A10BK03,Herning,406
202004,P,18,6380.82,A10AB05,Randers,411
202004,P,14,3625.03,A10AC01,Middelfart,306
202004,P,2,1772.44,A10BJ05,Viborg,410
202004,P,-1,-259.63,A10BD07,Haderslev,311
202004,P,-2,-512.0,A10AB05,Thisted,504
202004,P,25,26025.16,A10BJ02,Hillerød,111
202004,P,14,336.0,A10BA02,Horsens,402
202004,P,60,41468.4,A10BJ02,Esbjerg,313
202004,P,7,5642.42,A10BD07,Herning,406
202004,P,9,161.75,A10BA02,Svendborg,301
202004,P,1,1009.95,A10BD08,Thisted,504
202004,P,-2,-704.14,A10BK01,Vejle,315
202004,P,-3,-1085.85,A10BD15,Næstved,206
202004,P,6,2128.69,A10BD08,Skive,409
202004,P,11,3376.67,A10AB05,Hillerød,111
202004,P,1,1032.94,A10BK03,Vejle,315
202004,P,4,1084.48,A10BD08,Viborg,410
202004,P,1,662.0,A10BJ05,Vordingborg,207
202004,P,1,583.0,A10BG03,Hjørring,507
202004,P,70,32649.68,A10AE06,Aabenraa,308
202004,P,37,573.5,A10BA02,Randers,411
202004,P,4,3995.32,A10BD08,Ballerup,115
202004,P,5,1511.75,A10AD05,Ballerup,115
202004,P,2,1537.98,A10BD07,Bornholm,101
202004,P,9,1590.66,A10AB05,Vordingborg,207
202004,P,10,3085.6,A10BK03,Nyborg,302
202004,P,67,23985.63,A10AE04,Herning,406
202004,P,6,1341.0,A10AE04,Aabenraa,308
202004,P,16,15328.0,A10BH01,Roskilde,202
202004,P,1,320.43,A10BD15,Tønder,309
202004,P,2,708.98,A10AB05,Svendborg,301
202004,P,1,351.0,A10BD20,Frederikssund,114
202004,P,4,3008.4,A10BJ01,Helsingør,113
202004,P,3,2114.79,A10BJ02,Thisted,504
202004,P,3,-3066.92,A10BH01,København,100
202005,P,-2,-922.0,A10BH01,Randers,411
202005,P,27,9355.06,A10BK03,Viborg,410
202005,P,1,656.0,A10BJ05,Skive,409
202005,P,3,1074.72,A10BD15,København,100
202005,S,2,708.98,A10AB05,Kolding,312
202005,P,-8,-4342.8,A10BH01,Svendborg,301
202005,P,4,1350.48,A10AB05,Slagelse,204
202005,P,2,699.5,A10BD20,Svendborg,301
202005,P,19,6593.62,A10BK03,Frederiksberg,105
202005,P,9,2782.53,A10BH05,København,100
202005,P,6,1584.0,A10BD08,Esbjerg,313
202005,P,12,5517.72,A10BH01,Frederikshavn,508
202005,P,6,2758.86,A10BH01,Thisted,504
202005,P,4,3899.36,A10BJ06,Gentofte,109
202005,P,27,9360.18,A10BK03,Ballerup,115
202005,P,11,229.27,A10BB12,Glostrup,106
202005,P,1,51.58,A10BB09,Assens,303
202005,P,2,698.72,A10BK01,Herning,406
202005,P,51,35248.14,A10BJ02,Kalundborg,203
202005,P,17,16627.19,A10BH01,Vejle,315
202005,P,1,252.96,A10BD07,København,100
202005,P,1,382.15,A10AE05,Nyborg,302
202005,P,5,1435.0,A10BH01,Kalundborg,203
202005,P,11,2962.63,A10AB01,Ringsted,205
202005,P,4,4173.28,A10BJ02,Glostrup,106
202005,P,1,943.97,A10BD15,Haderslev,311
202005,P,4,1768.62,A10BH01,København,100
202005,P,-1,-1146.38,A10BK01,Kalundborg,203
202005,P,1,1756.57,A10BJ02,Herning,406
202005,P,2,1303.74,A10BJ03,Thisted,504
202005,P,5,1820.3,A10BK01,Herning,406
202005,P,8,5278.06,A10BJ05,Haderslev,311
202005,P,3,153.0,A10BB12,Nyborg,302
202005,P,23,4036.02,A10AB05,Frederikshavn,508
202005,P,1,998.83,A10BD08,København,100
202005,P,1,990.27,A10BK01,København,100
202005,P,1,219.91,A10BD13,Aabenraa,308
202005,P,9,3323.7,A10BK01,København,100
202005,P,19,17815.54,A10BH05,Silkeborg,405
202005,P,1,349.37,A10BK03,Vejle,315
202005,P,1,365.48,A10BK01,Varde,314
202005,P,6,124.21,A10BB12,Vordingborg,207
202005,P,3,3020.97,A10BD08,Skive,409
202005,P,8,7516.16,A10BH05,Haderslev,311
202005,P,21,7320.6,A10BK01,Aabenraa,308
202005,P,4,1154.4,A10AD05,Hedensted,401
202005,P,44,30410.16,A10BJ02,Horsens,402
202005,P,1,264.0,A10BD08,Bornholm,101
202005,P,10,10752.0,A10BK01,Bornholm,101
202005,P,1,888.0,A10BJ05,Silkeborg,405
202005,P,3,3432.45,A10BK01,København,100
202007,P,24,14208.0,A10BJ06,Næstved,206
202007,P,101,2424.0,A10BA02,Vordingborg,207
202007,P,1,785.0,A10BD07,København,100
202007,P,881,11101.32,A10BA02,Roskilde,202
202007,P,8,2724.0,A10BK03,København,100
202007,P,8,1349.14,A10AB05,Frederikssund,114
202007,P,2,510.5,A10AB06,Glostrup,106
202007,P,5,883.7,A10AB05,København,100
202007,P,-1,-469.28,A10AE06,København,100
202007,P,2,3764.04,A10BJ02,Haderslev,311
202007,P,-1,-1144.88,A10BD15,Kalundborg,203
202007,P,32,12228.8,A10AE05,Frederikshavn,508
202007,P,5,1882.45,A10AE04,København,100
202007,P,15,24144.51,A10BJ02,Kalundborg,203
202007,P,1,155.0,A10BX02,Sønderborg,307
202007,S,1,296.16,A10AB05,Kolding,312
202007,P,49,18725.35,A10AE05,Helsingør,113
202007,P,19,450.11,A10BA02,Varde,314
202007,P,-1,-838.68,A10BH03,Frederiksberg,105
202007,P,2,669.48,A10BK01,Roskilde,202
202008,P,3,690.81,A10BD07,Nyborg,302
202008,P,14,4705.4,A10AE04,Sønderborg,307
202007,P,4,105.84,A10BB12,Silkeborg,405
202007,P,2,542.98,A10AB04,Esbjerg,313
202007,P,3,1407.84,A10AE06,Haderslev,311
202008,P,8,2239.27,A10BH01,Randers,411
202008,P,6,2258.94,A10AE04,Hjørring,507
202007,P,2,2034.74,A10BK03,København,100
202007,P,1,356.01,A10AE04,Bornholm,101
202007,P,1,459.8,A10BH02,Vordingborg,207
202007,P,56,12860.72,A10BD07,Esbjerg,313
202008,P,2,382.7,A10AB05,Frederikshavn,508
202008,P,28,6320.25,A10BD07,Vordingborg,207
202008,P,3,891.87,A10AD01,Sønderborg,307
202008,P,17,3793.89,A10BD07,Hjørring,507
202008,P,-1,-35.0,A10BB12,Ringsted,205
202008,P,2,343.12,A10AB06,Hørsholm,112
202008,P,15,3960.0,A10BD08,Helsingør,113
202007,P,31,10847.45,A10AE04,København,100
202008,P,2,479.32,A10AB01,Middelfart,306
202008,P,4,3425.92,A10AE56,Næstved,206
202008,P,10,3091.7,A10BH05,Frederiksberg,105
202008,P,5,3578.05,A10BD08,Kolding,312
202008,P,1,467.23,A10AE06,Hillerød,111
202008,P,6,1437.66,A10BD07,Bornholm,101
202008,P,25,8195.83,A10BK03,Bornholm,101
202008,P,2,1150.96,A10BJ05,København,100
202008,P,1,750.97,A10BJ01,Skive,409
202008,P,5,2586.55,A10BH01,Ballerup,115
202008,P,10,2750.0,A10AD05,Kalundborg,203
202008,P,13,4049.56,A10AE04,Frederiksberg,105
202008,P,1,1144.88,A10BD15,Haderslev,311
202008,P,90,57813.82,A10BJ06,Middelfart,306
202008,P,-1,-1078.16,A10BK01,Vordingborg,207
202008,P,-7,-7666.54,A10BK01,Tønder,309
202008,P,-1,-733.6,A10BD08,Aabenraa,308
202008,P,-1,-104.0,A10BB09,Tønder,309
202008,P,1,358.24,A10BD15,Viborg,410
202008,P,-3,-1021.5,A10BK03,Roskilde,202
202008,P,1,1011.44,A10BD20,København,100
202008,P,18,1292.4,A10BA02,Viborg,410
202008,P,62,28051.62,A10AE06,Holstebro,408
202008,P,-2,-1211.96,A10BH01,Haderslev,311
202008,P,8,8250.16,A10BK01,Middelfart,306
202008,P,4,2785.32,A10BJ02,Næstved,206
202008,P,2,1431.22,A10BD08,Hedensted,401
202008,P,8,2418.28,A10AD05,Esbjerg,313
202008,P,9,14276.07,A10BJ02,Assens,303
202008,P,3,953.86,A10BH01,Kolding,312
202008,P,1,733.6,A10BD08,Hillerød,111
202008,P,1,155.0,A10BB01,Viborg,410
202008,P,2,602.3,A10BK01,Lolland,209
202008,P,16,4946.72,A10BH05,Haderslev,311
202008,P,3,75.39,A10BB12,Frederiksberg,105
202008,P,2,430.28,A10AE06,Ballerup,115
202008,P,12,1894.44,A10AB05,Randers,411
202008,P,4,3695.8,A10BH05,Aabenraa,308
202008,P,9,5184.72,A10AE04,Haderslev,311
202008,P,29,4959.0,A10AB05,Frederiksberg,105
202008,P,0,0.0,A10BD08,Assens,303
202008,P,3,210.0,A10BA02,Aabenraa,308
202008,P,-1,-27.0,A10BB09,Frederikssund,114
202008,P,3,2990.43,A10BK02,Hedensted,401
202008,P,10,2237.8,A10BD08,København,100
202008,P,19,6349.49,A10BK03,Vordingborg,207
202008,P,8,7317.76,A10BH05,Lolland,209
202008,P,-2,-462.99,A10BD08,Gentofte,109
202008,P,5,4105.0,A10BH03,Vejle,315
202008,P,6,4347.0,A10BD08,København,100
202008,P,22,7394.2,A10AE04,Horsens,402
202008,P,25,8160.47,A10BK03,Thisted,504
202008,S,2,708.98,A10AB05,Kolding,312
202008,P,-1,-67.56,A10BB09,Viborg,410
202008,P,2,528.0,A10BD08,Frederiksberg,105
202008,P,2,1949.68,A10BJ06,Gentofte,109
202008,P,40,15059.6,A10AE04,Lolland,209
202008,P,1,9.5,A10BA02,Roskilde,202
202008,P,3,2436.0,A10BD07,København,100
202008,P,2,479.32,A10AB01,Aabenraa,308
202008,P,1,1747.67,A10BJ02,Hørsholm,112
202008,P,12,10883.15,A10BH05,Haderslev,311
202008,P,2,672.0,A10BD20,Kalundborg,203
202008,P,2,649.75,A10BK01,Silkeborg,405
202008,P,2,660.12,A10BK03,Glostrup,106
202008,P,2,420.38,A10BB12,København,100
202008,P,1,25.13,A10BB12,Varde,314
202008,P,287,3874.5,A10BA02,Herning,406
202008,P,1,138.0,A10BX02,Hillerød,111
202008,P,5,845.0,A10AB05,Varde,314
202008,P,1,283.0,A10AB04,København,100
202008,P,2,868.0,A10BH01,Thisted,504
202008,P,54,12122.67,A10BD07,Kolding,312
202008,P,1,262.59,A10AB04,København,100
202008,P,4,1339.2,A10BK02,Assens,303
202008,P,18,5889.84,A10BK03,Assens,303
202008,P,1,255.0,A10AB06,Gentofte,109
202008,P,1,176.74,A10AB05,København,100
202008,P,28,7701.7,A10AD05,Randers,411
202008,P,13,4389.06,A10AB05,Silkeborg,405
202008,P,28,16983.1,A10BJ06,Lolland,209
202008,P,1,243.32,A10BD07,Bornholm,101
202008,P,21,3614.22,A10AB05,Lolland,209
202008,P,6,5138.88,A10AE56,Tønder,309
202008,P,106,30139.97,A10AB05,Varde,314
202008,P,9,2461.57,A10AD05,Assens,303
202008,P,6,2360.64,A10BD16,Vordingborg,207
202008,P,2,3764.04,A10BJ02,Frederiksberg,105
202008,P,-1,-258.23,A10BD15,Kolding,312
202008,P,5,1115.85,A10BD07,Frederikssund,114
202008,P,14,228.0,A10BB12,Helsingør,113
202008,P,5,1644.2,A10BK01,København,100
202008,P,57,1315.8,A10BA02,Assens,303
202008,P,1,41.65,A10BA02,København,100
202008,P,3,514.68,A10AB06,Roskilde,202
202008,P,2,1532.0,A10BJ06,Tønder,309
202008,P,9,228.6,A10BB09,København,100
202008,P,1,393.44,A10BD16,Frederiksberg,105
202008,P,46,22082.76,A10AE04,Aabenraa,308
202008,P,9,1590.66,A10AB05,Frederikssund,114
202008,P,1,769.3,A10BH04,København,100
202008,P,33,33183.39,A10BK03,Haderslev,311
202008,P,3,707.7,A10BD08,København,100
202008,P,19,3214.42,A10AB05,Haderslev,311
202008,P,7,1895.25,A10AC01,Horsens,402
202008,P,2,2056.98,A10BH03,Glostrup,106
202008,P,-1,-302.35,A10AD05,Horsens,402
202008,P,13,6073.99,A10AE06,Silkeborg,405
202008,P,4,3899.36,A10BJ06,Varde,314
202008,P,-1,-347.0,A10BD20,Glostrup,106
202008,P,10,9540.0,A10BK01,Svendborg,301
202008,P,1,1089.29,A10BK01,København,100
202008,P,1,155.0,A10BB01,Horsens,402
202008,P,3,2978.91,A10BK03,Hørsholm,112
202008,P,1,305.6,A10BH01,København,100
202008,P,4,1013.31,A10BD15,Middelfart,306
202008,P,3,2300.31,A10BD07,Helsingør,113
202008,P,1,297.23,A10BD08,Slagelse,204
202008,P,1,716.72,A10BD07,Middelfart,306
202008,P,2,555.03,A10AD05,Kalundborg,203
202008,P,13,3566.21,A10AD05,Ballerup,115
202008,P,76,34369.86,A10AE06,Viborg,410
202008,P,16,16112.0,A10BK03,Viborg,410
202008,P,20,9460.0,A10AE06,Bornholm,101
202008,P,4,53.96,A10BB12,Haderslev,311
202008,P,0,-4.78,A10BH01,Horsens,402
202008,P,16,5401.92,A10AB05,Gentofte,109
202008,P,4,2964.0,A10BJ06,København,100
202008,P,16,2736.0,A10AB05,Gentofte,109
202008,P,11,7820.78,A10BJ02,Middelfart,306
202008,P,6,430.92,A10BA02,Skive,409
202008,P,40,480.0,A10BA02,Esbjerg,313
202008,P,0,0.0,A10BD08,Gentofte,109
202008,P,4,1091.0,A10AD05,Glostrup,106
202008,P,1,294.07,A10AB05,Hillerød,111
202008,P,1,255.0,A10AB06,Lolland,209
202008,P,-1,-331.0,A10BD20,Frederikssund,114
202008,P,-30,-360.0,A10BA02,Aabenraa,308
202008,P,23,7796.75,A10BD20,Esbjerg,313
202008,P,1,904.67,A10AE56,Varde,314
202008,P,23,15361.24,A10BJ06,Nyborg,302
202008,P,25,300.0,A10BA02,Glostrup,106
202008,P,5,1330.38,A10AB05,Frederikshavn,508
202008,P,-1,-340.5,A10BK03,Thisted,504
202008,P,-1,-1087.44,A10BK01,Vordingborg,207
202008,P,6,5502.3,A10BH05,Lolland,209
202008,P,1,104.0,A10BB09,Hjørring,507
202008,P,3,4758.69,A10BJ02,Helsingør,113
202008,P,2,907.76,A10BH01,Viborg,410
202008,P,2,489.6,A10BD07,Herning,406
202008,P,2,1335.76,A10BJ06,Hørsholm,112
202008,P,7,3284.96,A10AE06,Ringsted,205
202008,P,4,166.6,A10BA02,Frederikssund,114
202008,P,13,10126.01,A10BD07,Kolding,312
202008,P,4,1417.96,A10AB05,Lolland,209
202008,P,-1,-1034.0,A10BK03,Esbjerg,313
202103,P,1,836.46,A10BD07,Herning,406
202103,P,9,8247.27,A10BD08,Esbjerg,313
202103,P,25,6425.0,A10AB05,Viborg,410
202102,P,10,798.0,A10BB12,Sønderborg,307
202102,P,17,4794.0,A10AB05,Tønder,309
202103,P,1,587.1,A10BD19,Skive,409
202102,S,3,2924.52,A10BJ06,Næstved,206
202103,P,16,174.4,A10BA02,Varde,314
202103,P,60,61292.37,A10BK03,Frederikshavn,508
202103,P,177,165825.99,A10BJ06,Frederiksberg,105
202103,P,-2,-552.36,A10BH01,Randers,411
202102,P,2,667.7,A10AB04,Randers,411
202103,P,19,8872.0,A10AE06,Ringsted,205
202102,P,3,2298.0,A10BJ06,Lolland,209
202103,P,1,1917.64,A10BD21,Holstebro,408
202103,P,17,357.0,A10BA02,Thisted,504
202103,P,13,3211.0,A10AB06,Frederikshavn,508
202102,P,3,2295.0,A10BJ06,Silkeborg,405
202103,P,640,6525.2,A10BA02,København,100
202103,P,1,836.46,A10BD07,København,100
202103,P,7,3360.42,A10AE04,Silkeborg,405
202103,P,1,966.15,A10BD20,Glostrup,106
202103,P,7,7490.14,A10BJ02,Sønderborg,307
202103,P,5,1150.0,A10AB01,Skive,409
202103,P,1,16.5,A10BA02,Hillerød,111
202103,P,28,1727.85,A10BA02,Frederikshavn,508
202103,P,1,349.94,A10BK01,Assens,303
202103,P,48,30960.0,A10BJ06,Horsens,402
202103,P,3,2742.4,A10BH05,Næstved,206
202103,P,7,2105.81,A10BD08,Randers,411
202103,P,3,2193.0,A10AE56,Skive,409
202103,P,2,1475.74,A10BJ01,København,100
202103,P,14,6706.0,A10AE04,Esbjerg,313
202103,P,29,27128.5,A10BH01,Hjørring,507
202103,P,12,4585.8,A10AE05,Nyborg,302
202103,P,1,994.25,A10BK02,Næstved,206
202103,P,1,1107.19,A10BH03,Middelfart,306
202103,P,8,7471.6,A10BH01,Aabenraa,308
202103,P,5,850.85,A10AB05,København,100
202103,P,12,2912.16,A10AC01,København,100
202103,P,8,2072.0,A10BD07,Vordingborg,207
202103,P,7,3353.0,A10AE04,Hillerød,111
202103,P,3,2301.0,A10BJ06,Roskilde,202
202103,P,4,92.0,A10BB12,Frederiksberg,105
202103,P,5,3520.0,A10BJ05,Middelfart,306
202103,P,-60,-6660.0,A10BB09,Lolland,209
202103,P,8,13600.0,A10BJ02,Næstved,206
202103,P,38,9234.56,A10AC01,Svendborg,301
202103,P,2,2274.0,A10BK01,Sønderborg,307
202103,P,3,2844.0,A10BD08,Vordingborg,207
202103,P,-1,-368.9,A10BH02,Holstebro,408
202103,P,6,1440.0,A10BD07,Nyborg,302
202103,P,17,7940.0,A10AE06,Ballerup,115
202103,P,3,1893.0,A10BJ06,Helsingør,113
202103,P,88,33629.2,A10AE05,Viborg,410
202103,P,10,18820.2,A10BJ02,Kalundborg,203
202103,P,13,9958.0,A10BJ06,Silkeborg,405
